"","eventLabel","totalEvents"
"1981","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825568597_s.zip",10
"1982","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825568672_s.zip",2
"1983","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825568795_s.zip",4
"1984","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825568801_s.zip",2
"1985","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825568924_s.zip",2
"1986","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825569068_s.zip",3
"1987","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825569112_s.zip",1
"1988","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825569174_s.zip",3
"1989","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825569235_s.zip",3
"1990","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825569242_s.zip",2
"1991","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825569259_s.zip",1
"1992","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825569273_s.zip",2
"1993","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825569334_s.zip",1
"1994","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825569525_s.zip",1
"1995","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825569624_s.zip",1
"1996","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825569679_s.zip",2
"1997","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825569778_s.zip",2
"1998","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825569785_s.zip",1
"1999","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825569792_s.zip",1
"2000","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825569846_s.zip",1
"2001","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825569914_s.zip",1
"2002","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825569969_s.zip",7
"2003","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825569976_s.zip",4
"2004","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825569983_s.zip",1
"2005","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825569990_s.zip",2
"2006","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825570002_s.zip",2
"2007","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825570019_s.zip",1
"2008","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825570026_s.zip",1
"2009","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825570149_s.zip",2
"2010","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825570217_s.zip",1
"2011","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825570231_s.zip",1
"2012","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825570248_s.zip",7
"2013","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825570286_s.zip",3
"2014","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825570330_s.zip",1
"2015","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825570385_s.zip",5
"2016","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825570415_s.zip",1
"2017","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825570439_s.zip",1
"2018","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825570460_s.zip",4
"2019","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825570484_s.zip",2
"2020","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825570613_s.zip",7
"2021","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825570729_s.zip",4
"2022","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825570774_s.zip",1
"2023","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825570958_s.zip",2
"2024","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825571009_s.zip",3
"2025","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825571047_s.zip",1
"2026","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825571061_s.zip",1
"2027","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825571085_s.zip",1
"2028","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825571108_s.zip",16
"2029","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825571139_s.zip",2
"2030","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825571160_s.zip",2
"2031","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825571184_s.zip",1
"2032","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825571207_s.zip",2
"2033","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825571214_s.zip",1
"2034","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825571245_s.zip",2
"2035","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825571276_s.zip",1
"2036","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825571337_s.zip",1
"2037","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825571368_s.zip",1
"2038","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825571467_s.zip",1
"2039","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825571474_s.zip",1
"2040","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825571511_s.zip",2
"2041","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825571597_s.zip",1
"2042","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825571603_s.zip",1
"2043","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825571627_s.zip",1
"2044","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825571641_s.zip",1
"2045","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825571672_s.zip",3
"2046","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825571726_s.zip",2
"2047","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825571733_s.zip",1
"2048","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825571788_s.zip",6
"2049","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825571801_s.zip",5
"2050","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825571818_s.zip",4
"2051","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825571948_s.zip",4
"2052","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825571955_s.zip",3
"2053","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825571986_s.zip",1
"2054","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825572051_s.zip",8
"2055","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825572075_s.zip",3
"2056","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825572082_s.zip",1
"2057","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825572136_s.zip",9
"2058","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825572167_s.zip",5
"2059","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825572211_s.zip",1
"2060","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825572242_s.zip",2
"2061","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825572358_s.zip",1
"2062","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825572365_s.zip",3
"2063","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825572372_s.zip",2
"2064","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825572419_s.zip",2
"2065","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825572457_s.zip",2
"2066","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825572464_s.zip",2
"2067","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825572471_s.zip",4
"2068","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825572815_s.zip",1
"2069","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825573041_s.zip",2
"2070","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825573133_s.zip",5
"2071","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825573478_s.zip",1
"2072","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825573577_s.zip",1
"2073","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825573614_s.zip",3
"2074","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825573669_s.zip",1
"2075","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825573683_s.zip",1
"2076","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825573867_s.zip",2
"2077","http%3A%2F%2Finternet.contenidos.inegi.org.mx%2Fcontenidos%2FProductos%2Fprod_serv%2Fcontenidos%2Fespanol%2Fbvinegi%2Fproductos%2Fgeografia%2Ftematicas%2Fuso_suelo%2F702825573966_s.zip",2
"2078","http%3A%2F%2Flicitaciones.cfe.gob.mx%2FDatos%2FCadenasProductivas.csv",1
"2079","http%3A%2F%2Flicitaciones.cfe.gob.mx%2FDatos%2FCadenasproductivas.csv",14
"2080","http%3A%2F%2Flicitaciones.cfe.gob.mx%2FDatos%2FCapacidaddelaredelectrica.csv",91
"2081","http%3A%2F%2Flicitaciones.cfe.gob.mx%2FDatos%2FCatalogodepuestosysalarios.csv",214
"2082","http%3A%2F%2Flicitaciones.cfe.gob.mx%2FDatos%2FContratosdebienesyservicios2014.csv",40
"2083","http%3A%2F%2Flicitaciones.cfe.gob.mx%2FDatos%2FDistribuciondelaRedElectricaporCapacidad.csv",2
"2084","http%3A%2F%2Flicitaciones.cfe.gob.mx%2FDatos%2FElectrificacionrural.csv",63
"2085","http%3A%2F%2Flicitaciones.cfe.gob.mx%2FDatos%2FEstadosfinancieros.csv",53
"2086","http%3A%2F%2Flicitaciones.cfe.gob.mx%2FDatos%2FIndicadoresdegestionCFE.csv",30
"2087","http%3A%2F%2Flicitaciones.cfe.gob.mx%2FDatos%2FIndicadoresoperativoscompromisosdeservicio.csv",27
"2088","http%3A%2F%2Flicitaciones.cfe.gob.mx%2FDatos%2FLocalizaciondecentrosdeatencion.csv",148
"2089","http%3A%2F%2Flicitaciones.cfe.gob.mx%2FDatos%2FPreciosCombustibles.csv",1
"2090","http%3A%2F%2Flicitaciones.cfe.gob.mx%2FDatos%2FPrecioscombustibles.csv",42
"2091","http%3A%2F%2Flicitaciones.cfe.gob.mx%2FDatos%2FProductividadLaboral.csv",1
"2092","http%3A%2F%2Fmapserver.sgm.gob.mx%2FDatosAbiertosSGM%2FAnuarioEstadistico%2F12_Importaciones_Areas_Geograficas_UTF8.csv",5
"2093","http%3A%2F%2Fmapserver.sgm.gob.mx%2FDatosAbiertosSGM%2FAnuarioEstadistico%2F1_Exportaciones_Metalicos_NoMetalicos_UTF8.csv",19
"2094","http%3A%2F%2Fmapserver.sgm.gob.mx%2FDatosAbiertosSGM%2FAnuarioEstadistico%2F6_Exportaciones_Areas_Geograficas_UTF8.csv",11
"2095","http%3A%2F%2Fmapserver.sgm.gob.mx%2FDatosAbiertosSGM%2FAnuarioEstadistico%2F7_Importaciones_Metalicos_NoMetalicos_UTF8.csv",13
"2096","http%3A%2F%2Fmapserver.sgm.gob.mx%2FDatosAbiertosSGM%2FAnuarioEstadistico%2F7_Produccion_Minera_Por_Entidades_UTF8.csv",17
"2097","http%3A%2F%2Fmapserver.sgm.gob.mx%2FDatosAbiertosSGM%2FAnuarioEstadistico%2F8_Produccion_Minera_Total_Producto_UTF8.csv",11
"2098","http%3A%2F%2Fmapserver.sgm.gob.mx%2FDatosAbiertosSGM%2FDirectorioMinero%2F1_Exportaciones_Metalicos_NoMetalicos_UTF8.csv",11
"2099","http%3A%2F%2Fmapserver.sgm.gob.mx%2FDatosAbiertosSGM%2FDirectorioMinero%2F6_Exportaciones_Areas_Geograficas_UTF8.csv",5
